,Target_Variable,Target_Overweight,Target_Included,Items_Per_Scale,Predictions,mse,hit_0_trained,hit_1_trained,hit_0_untrained,hit_1_untrained
5070,A2,1,TRUE,3,A2 ~ A8 + A1 + A6 + C7 + C3 + C10 + E2 + E9 + E10 + N5 + N10 + N8 + O4 + O3 + O2,"0,446924639","0,634080109","0,959945689","0,699711424","0,973518927"
5071,A2,2,TRUE,3,A2 ~ A7 + A9 + A4 + A10 + A5 + A1 + C7 + C10 + C9 + E4 + E2 + E3 + N1 + N3 + N7 + O6 + O3 + O10,"0,377595450","0,657162254","0,976238968","0,741809540","0,982176201"
5072,A2,2,TRUE,3,A2 ~ A9 + A1 + A6 + A10 + A8 + A7 + C4 + C1 + C7 + E6 + E9 + E1 + N1 + N7 + N6 + O8 + O2 + O1,"0,390996384","0,668024440","0,971486762","0,737565778","0,981157698"
5073,A2,2,TRUE,3,A2 ~ A5 + A8 + A3 + A7 + A4 + A6 + C3 + C1 + C10 + E7 + E5 + E1 + N1 + N8 + N5 + O9 + O10 + O2,"0,377512386","0,658520027","0,972165648","0,742318791","0,980818197"
5074,A2,2,TRUE,3,A2 ~ A10 + A6 + A3 + A1 + A4 + A7 + C2 + C6 + C4 + E1 + E9 + E4 + N5 + N6 + N7 + O1 + O9 + O3,"0,380219489","0,662593347","0,970807875","0,739433033","0,981666950"
5075,A2,2,TRUE,3,A2 ~ A7 + A6 + A9 + A1 + A10 + A3 + C10 + C6 + C2 + E7 + E10 + E6 + N6 + N3 + N4 + O3 + O10 + O5,"0,399677182","0,642905635","0,968771215","0,725513495","0,979120693"
5076,A2,3,TRUE,3,A2 ~ A1 + A4 + A7 + A9 + A6 + A3 + A8 + A8 + A8 + C7 + C9 + C3 + E3 + E1 + E5 + N1 + N4 + N3 + O4 + O10 + O7,"0,371240787","0,663951120","0,972844535","0,749278561","0,982006451"
5077,A2,3,TRUE,3,A2 ~ A4 + A8 + A3 + A5 + A9 + A6 + A10 + A7 + A1 + C5 + C6 + C2 + E7 + E10 + E6 + N6 + N10 + N5 + O9 + O6 + O10,"0,370922326","0,665987780","0,974881195","0,751655067","0,981666950"
5078,A2,3,TRUE,3,A2 ~ A3 + A9 + A1 + A7 + A10 + A6 + A5 + A8 + A4 + C6 + C1 + C2 + E10 + E3 + E9 + N4 + N8 + N10 + O1 + O8 + O4,"0,373865283","0,672097760","0,978275628","0,750806315","0,985401460"
5079,A2,3,TRUE,3,A2 ~ A6 + A8 + A3 + A4 + A10 + A3 + A9 + A9 + A3 + C6 + C8 + C4 + E3 + E8 + E6 + N6 + N9 + N1 + O9 + O1 + O10,"0,410168418","0,652410048","0,969450102","0,725343745","0,979290443"
5080,A2,3,TRUE,3,A2 ~ A4 + A7 + A5 + A10 + A1 + A8 + A6 + A1 + A9 + C10 + C1 + C4 + E1 + E3 + E7 + N10 + N1 + N2 + O7 + O8 + O10,"0,374562679","0,662593347","0,975560081","0,749108810","0,983703955"
5081,A2,1,FALSE,3,A2 ~ C7 + C8 + C3 + E6 + E7 + E9 + N4 + N9 + N10 + O2 + O8 + O1,"0,541487414","0,569585879","0,948404616","0,627227975","0,960108640"
5082,A2,1,FALSE,3,A2 ~ C7 + C3 + C10 + E4 + E8 + E7 + N7 + N4 + N3 + O5 + O1 + O2,"0,568251210","0,568228106","0,942973523","0,618231200","0,955185877"
5083,A2,1,FALSE,3,A2 ~ C1 + C7 + C10 + E9 + E3 + E4 + N4 + N6 + N2 + O10 + O2 + O6,"0,557714853","0,564154786","0,943652410","0,622814463","0,955355627"
5084,A2,1,FALSE,3,A2 ~ C9 + C5 + C6 + E10 + E5 + E6 + N10 + N9 + N2 + O7 + O4 + O9,"0,539831299","0,555329260","0,951799050","0,625190969","0,961806145"
5085,A2,1,FALSE,3,A2 ~ C3 + C2 + C5 + E7 + E9 + E1 + N8 + N4 + N1 + O5 + O2 + O3,"0,573996024","0,572301426","0,940936864","0,615175692","0,957053132"
5086,A2,1,TRUE,4,A2 ~ A9 + A7 + A3 + A1 + C8 + C4 + C6 + C10 + E7 + E4 + E1 + E5 + N4 + N3 + N8 + N9 + O1 + O10 + O9 + O3,"0,400363226","0,635437882","0,970128988","0,732812765","0,980648447"
5087,A2,1,TRUE,4,A2 ~ A1 + A5 + A9 + A7 + C10 + C1 + C9 + C5 + E4 + E10 + E1 + E6 + N5 + N6 + N1 + N7 + O10 + O5 + O9 + O7,"0,402673131","0,647657841","0,970128988","0,729248005","0,981836700"
5088,A2,1,TRUE,4,A2 ~ A10 + A1 + A9 + A6 + C3 + C6 + C9 + C8 + E8 + E7 + E6 + E4 + N4 + N7 + N1 + N9 + O7 + O6 + O3 + O10,"0,448769111","0,621181263","0,967413442","0,711084705","0,975555933"
5089,A2,1,TRUE,4,A2 ~ A4 + A8 + A10 + A3 + C1 + C8 + C9 + C3 + E9 + E3 + E10 + E2 + N5 + N8 + N4 + N1 + O9 + O7 + O3 + O5,"0,425976026","0,642226748","0,966734555","0,726022747","0,978611441"
5090,A2,1,TRUE,4,A2 ~ A7 + A8 + A9 + A10 + C9 + C4 + C5 + C1 + E10 + E7 + E4 + E1 + N6 + N3 + N5 + N7 + O8 + O10 + O7 + O5,"0,406888657","0,655125594","0,969450102","0,737735529","0,980818197"
5091,A2,2,TRUE,4,A2 ~ A9 + A6 + A8 + A1 + A10 + A4 + A5 + A4 + C10 + C1 + C2 + C7 + E3 + E2 + E4 + E9 + N6 + N4 + N2 + N10 + O8 + O7 + O4 + O6,"0,395713290","0,646300068","0,969450102","0,750297063","0,980818197"
5092,A2,2,TRUE,4,A2 ~ A4 + A6 + A3 + A8 + A1 + A5 + A10 + A7 + C10 + C6 + C9 + C4 + E10 + E9 + E7 + E4 + N7 + N6 + N2 + N5 + O3 + O5 + O9 + O8,"0,377397169","0,668024440","0,972844535","0,759463589","0,982515702"
5093,A2,2,TRUE,4,A2 ~ A5 + A9 + A3 + A8 + A6 + A7 + A10 + A1 + C7 + C6 + C1 + C5 + E5 + E8 + E2 + E4 + N10 + N8 + N6 + N1 + O1 + O6 + O3 + O7,"0,380454097","0,668024440","0,972844535","0,757596333","0,982176201"
5094,A2,2,TRUE,4,A2 ~ A8 + A6 + A10 + A1 + A3 + A7 + A4 + A7 + C6 + C1 + C9 + C4 + E8 + E7 + E2 + E9 + N3 + N6 + N5 + N8 + O2 + O5 + O9 + O4,"0,389928800","0,665308893","0,975560081","0,757087082","0,983534205"
5095,A2,2,TRUE,4,A2 ~ A5 + A9 + A4 + A3 + A10 + A6 + A8 + A7 + C7 + C9 + C1 + C2 + E2 + E3 + E6 + E9 + N6 + N9 + N7 + N5 + O10 + O6 + O5 + O7,"0,375684299","0,675492193","0,973523422","0,758105585","0,982515702"
5096,A2,1,FALSE,4,A2 ~ C8 + C10 + C7 + C1 + E1 + E10 + E9 + E8 + N5 + N9 + N10 + N6 + O9 + O8 + O3 + O7,"0,562936492","0,577732519","0,948404616","0,640468511","0,960787642"
5097,A2,1,FALSE,4,A2 ~ C8 + C1 + C6 + C4 + E7 + E6 + E2 + E10 + N5 + N4 + N6 + N10 + O8 + O6 + O4 + O10,"0,563354092","0,557365920","0,945689070","0,633848243","0,959599389"
5098,A2,1,FALSE,4,A2 ~ C4 + C6 + C10 + C8 + E4 + E8 + E1 + E3 + N4 + N7 + N1 + N8 + O2 + O8 + O10 + O5,"0,538705556","0,572301426","0,947046843","0,646579528","0,961127143"
5099,A2,1,FALSE,4,A2 ~ C6 + C10 + C9 + C2 + E1 + E4 + E5 + E7 + N9 + N3 + N7 + N5 + O10 + O1 + O5 + O6,"0,522894683","0,560760353","0,947046843","0,639789509","0,963843151"
5100,A2,1,FALSE,4,A2 ~ C4 + C9 + C6 + C5 + E7 + E6 + E9 + E4 + N4 + N2 + N9 + N6 + O8 + O4 + O2 + O1,"0,541316616","0,569585879","0,951120163","0,637413003","0,965031404"
5101,A2,1,TRUE,5,A2 ~ A9 + A4 + A5 + A7 + A1 + C10 + C8 + C7 + C1 + C6 + E2 + E6 + E1 + E4 + E9 + N3 + N5 + N8 + N7 + N1 + O9 + O10 + O7 + O1 + O6,"0,388105306","0,665987780","0,968771215","0,754371075","0,980987948"
5102,A2,1,TRUE,5,A2 ~ A4 + A10 + A8 + A9 + A6 + C7 + C4 + C5 + C6 + C1 + E4 + E10 + E8 + E5 + E1 + N10 + N4 + N2 + N8 + N5 + O9 + O1 + O5 + O10 + O8,"0,414433237","0,632722335","0,966734555","0,734001019","0,979969445"
5103,A2,1,TRUE,5,A2 ~ A3 + A10 + A4 + A5 + A9 + C2 + C6 + C10 + C9 + C8 + E6 + E10 + E4 + E7 + E9 + N10 + N4 + N9 + N6 + N3 + O9 + O6 + O3 + O10 + O1,"0,404208568","0,641547862","0,966734555","0,736377525","0,980139195"
5104,A2,1,TRUE,5,A2 ~ A7 + A5 + A3 + A7 + A6 + C4 + C2 + C9 + C5 + C8 + E6 + E8 + E3 + E2 + E1 + N2 + N10 + N8 + N7 + N5 + O10 + O9 + O5 + O3 + O4,"0,413246614","0,638153428","0,969450102","0,736717026","0,981497199"
5105,A2,1,TRUE,5,A2 ~ A3 + A10 + A7 + A5 + A8 + C8 + C9 + C3 + C10 + C6 + E2 + E10 + E6 + E8 + E3 + N1 + N7 + N6 + N8 + N10 + O5 + O9 + O10 + O7 + O2,"0,395987282","0,663272234","0,969450102","0,752503819","0,980818197"
5106,A2,1,FALSE,5,A2 ~ C2 + C8 + C3 + C1 + C10 + E9 + E4 + E6 + E2 + E8 + N10 + N7 + N6 + N3 + N4 + O8 + O1 + O4 + O5 + O3,"0,550292671","0,575016972","0,938221317","0,656934307","0,960108640"
5107,A2,1,FALSE,5,A2 ~ C2 + C3 + C6 + C10 + C8 + E2 + E6 + E3 + E10 + E9 + N6 + N5 + N2 + N9 + N3 + O6 + O3 + O7 + O4 + O1,"0,508918811","0,594025798","0,956551256","0,676625361","0,969614666"
5108,A2,1,FALSE,5,A2 ~ C1 + C3 + C6 + C5 + C2 + E9 + E1 + E10 + E8 + E4 + N8 + N9 + N3 + N4 + N6 + O5 + O9 + O1 + O6 + O4,"0,547130099","0,564154786","0,942973523","0,655406552","0,961975895"
5109,A2,1,FALSE,5,A2 ~ C1 + C5 + C10 + C6 + C9 + E5 + E3 + E10 + E6 + E2 + N5 + N4 + N7 + N8 + N3 + O6 + O1 + O2 + O7 + O8,"0,520021798","0,581126952","0,949762390","0,664063826","0,964352402"
5110,A2,1,FALSE,5,A2 ~ C7 + C10 + C1 + C2 + C9 + E5 + E4 + E10 + E7 + E2 + N4 + N8 + N6 + N1 + N5 + O4 + O1 + O2 + O9 + O5,"0,541199225","0,573659199","0,946367957","0,651332541","0,962145646"
5111,A2,1,TRUE,6,A2 ~ A9 + A4 + A7 + A4 + A6 + A3 + C2 + C4 + C1 + C3 + C10 + C9 + E10 + E7 + E8 + E5 + E3 + E2 + N8 + N2 + N4 + N10 + N6 + N1 + O9 + O3 + O8 + O2 + O10 + O7,"0,392813733","0,634758995","0,968771215","0,754880326","0,982006451"
5112,A2,1,TRUE,6,A2 ~ A8 + A1 + A5 + A7 + A3 + A6 + C3 + C9 + C10 + C8 + C4 + C5 + E8 + E7 + E10 + E9 + E6 + E5 + N1 + N5 + N6 + N7 + N2 + N4 + O6 + O10 + O2 + O5 + O9 + O1,"0,389217483","0,663951120","0,970128988","0,766423358","0,982345951"
5113,A2,1,TRUE,6,A2 ~ A8 + A5 + A6 + A3 + A1 + A10 + C6 + C3 + C1 + C10 + C4 + C7 + E2 + E6 + E8 + E4 + E3 + E5 + N8 + N7 + N4 + N3 + N2 + N5 + O3 + O6 + O1 + O5 + O9 + O4,"0,402755065","0,651731161","0,966055669","0,761670345","0,979290443"
5114,A2,1,TRUE,6,A2 ~ A5 + A6 + A4 + A4 + A1 + A8 + C7 + C8 + C5 + C2 + C9 + C4 + E5 + E1 + E3 + E6 + E9 + E8 + N1 + N9 + N5 + N3 + N6 + N8 + O7 + O4 + O5 + O9 + O3 + O2,"0,390805842","0,663272234","0,970128988","0,764725853","0,981497199"
5115,A2,1,TRUE,6,A2 ~ A10 + A8 + A9 + A6 + A5 + A1 + C1 + C9 + C5 + C8 + C3 + C6 + E9 + E6 + E5 + E3 + E4 + E10 + N7 + N2 + N4 + N1 + N9 + N8 + O5 + O6 + O9 + O2 + O7 + O8,"0,408312309","0,649015614","0,968092329","0,754201324","0,980987948"
5116,A2,1,FALSE,6,A2 ~ C2 + C8 + C7 + C4 + C9 + C10 + E8 + E5 + E7 + E9 + E2 + E3 + N3 + N4 + N10 + N5 + N9 + N6 + O9 + O3 + O8 + O2 + O1 + O10,"0,496325759","0,595383571","0,953835709","0,692921406","0,970293668"
5117,A2,1,FALSE,6,A2 ~ C3 + C4 + C6 + C10 + C1 + C9 + E9 + E4 + E8 + E2 + E6 + E5 + N2 + N10 + N6 + N7 + N4 + N8 + O6 + O7 + O8 + O4 + O10 + O5,"0,544514149","0,558723693","0,942294637","0,658801562","0,962824648"
5118,A2,1,FALSE,6,A2 ~ C5 + C1 + C6 + C4 + C8 + C2 + E8 + E4 + E10 + E3 + E2 + E6 + N7 + N1 + N9 + N6 + N5 + N10 + O6 + O2 + O5 + O1 + O10 + O7,"0,512421064","0,585200272","0,957909029","0,683924631","0,968765914"
5119,A2,1,FALSE,6,A2 ~ C10 + C2 + C5 + C6 + C4 + C7 + E7 + E4 + E10 + E6 + E2 + E8 + N3 + N6 + N5 + N4 + N8 + N9 + O2 + O1 + O6 + O8 + O7 + O9,"0,521302889","0,571622539","0,950441276","0,672211849","0,968596164"
5120,A2,1,FALSE,6,A2 ~ C7 + C9 + C4 + C8 + C2 + C3 + E7 + E6 + E5 + E8 + E3 + E1 + N4 + N1 + N6 + N2 + N7 + N3 + O9 + O7 + O5 + O1 + O8 + O6,"0,508385766","0,591310251","0,954514596","0,682227126","0,971142421"
5121,A2,1,TRUE,7,A2 ~ A3 + A10 + A6 + A1 + A4 + A8 + A7 + C1 + C7 + C4 + C9 + C2 + C10 + C3 + E5 + E7 + E10 + E3 + E6 + E4 + E9 + N2 + N1 + N5 + N3 + N8 + N10 + N4 + O6 + O5 + O9 + O4 + O10 + O8 + O3,"0,375572199","0,659877800","0,972165648","0,778645391","0,983534205"
5122,A2,1,TRUE,7,A2 ~ A6 + A3 + A5 + A5 + A7 + A4 + A3 + C5 + C10 + C7 + C1 + C6 + C4 + C2 + E2 + E9 + E1 + E7 + E3 + E6 + E10 + N8 + N1 + N3 + N2 + N6 + N4 + N10 + O3 + O2 + O1 + O9 + O10 + O7 + O5,"0,387798389","0,658520027","0,969450102","0,766593108","0,983364454"
5123,A2,1,TRUE,7,A2 ~ A10 + A4 + A5 + A3 + A8 + A6 + A9 + C2 + C3 + C7 + C9 + C5 + C4 + C6 + E1 + E4 + E3 + E8 + E7 + E2 + E10 + N9 + N3 + N2 + N6 + N10 + N7 + N1 + O2 + O3 + O8 + O10 + O5 + O6 + O1,"0,402080408","0,653088934","0,969450102","0,764556103","0,982006451"
5124,A2,1,TRUE,7,A2 ~ A5 + A9 + A1 + A4 + A3 + A7 + A8 + C1 + C7 + C9 + C5 + C10 + C2 + C6 + E2 + E10 + E3 + E8 + E7 + E4 + E9 + N7 + N8 + N4 + N5 + N2 + N9 + N6 + O10 + O5 + O2 + O1 + O7 + O6 + O3,"0,372444274","0,662593347","0,975560081","0,775929384","0,984552708"
5125,A2,1,TRUE,7,A2 ~ A6 + A3 + A4 + A9 + A8 + A5 + A1 + C2 + C8 + C5 + C7 + C3 + C9 + C1 + E6 + E5 + E8 + E10 + E3 + E2 + E7 + N2 + N5 + N6 + N9 + N7 + N10 + N8 + O10 + O5 + O6 + O1 + O4 + O9 + O2,"0,388777844","0,652410048","0,972165648","0,770836870","0,982685452"
5126,A2,1,FALSE,7,A2 ~ C9 + C8 + C2 + C5 + C7 + C10 + C3 + E9 + E1 + E2 + E6 + E7 + E3 + E8 + N10 + N5 + N1 + N4 + N8 + N2 + N7 + O7 + O6 + O5 + O8 + O3 + O10 + O1,"0,510392045","0,591310251","0,955193483","0,694449160","0,970463419"
5127,A2,1,FALSE,7,A2 ~ C2 + C9 + C1 + C4 + C10 + C8 + C3 + E2 + E6 + E3 + E9 + E4 + E1 + E5 + N8 + N5 + N4 + N6 + N1 + N9 + N3 + O5 + O9 + O8 + O1 + O7 + O2 + O4,"0,493235939","0,597420231","0,957909029","0,702936683","0,971991173"
5128,A2,1,FALSE,7,A2 ~ C7 + C9 + C10 + C1 + C2 + C8 + C5 + E10 + E8 + E1 + E9 + E6 + E7 + E4 + N3 + N2 + N5 + N8 + N6 + N4 + N10 + O3 + O2 + O7 + O10 + O4 + O8 + O5,"0,544094772","0,568906993","0,951120163","0,674418605","0,966728909"
5129,A2,1,FALSE,7,A2 ~ C6 + C1 + C7 + C4 + C9 + C8 + C5 + E3 + E4 + E9 + E2 + E5 + E8 + E10 + N10 + N2 + N6 + N1 + N3 + N8 + N9 + O3 + O2 + O10 + O4 + O1 + O8 + O6,"0,505911903","0,586558045","0,953835709","0,696995417","0,969784417"
5130,A2,1,FALSE,7,A2 ~ C9 + C10 + C7 + C3 + C2 + C1 + C4 + E8 + E3 + E5 + E10 + E1 + E2 + E6 + N1 + N8 + N7 + N5 + N4 + N9 + N2 + O10 + O2 + O4 + O9 + O1 + O5 + O7,"0,498500172","0,589952478","0,952477936","0,695637413","0,971312171"
5131,A2,1,TRUE,8,A2 ~ A10 + A5 + A7 + A4 + A10 + A6 + A1 + A9 + C7 + C3 + C6 + C8 + C1 + C4 + C10 + C9 + E4 + E7 + E6 + E2 + E3 + E1 + E8 + E9 + N9 + N7 + N5 + N8 + N3 + N2 + N4 + N10 + O6 + O5 + O4 + O2 + O9 + O3 + O7 + O10,"0,386625308","0,652410048","0,972844535","0,774571380","0,982855203"
5132,A2,1,TRUE,8,A2 ~ A6 + A9 + A10 + A7 + A5 + A1 + A3 + A8 + C4 + C1 + C8 + C10 + C2 + C9 + C6 + C5 + E7 + E6 + E3 + E10 + E8 + E9 + E1 + E2 + N4 + N8 + N7 + N3 + N9 + N1 + N5 + N10 + O6 + O7 + O1 + O10 + O8 + O3 + O9 + O2,"0,381382269","0,656483367","0,975560081","0,781021898","0,984043456"
5133,A2,1,TRUE,8,A2 ~ A9 + A7 + A5 + A10 + A4 + A3 + A1 + A8 + C4 + C10 + C8 + C3 + C2 + C9 + C5 + C1 + E1 + E7 + E6 + E8 + E5 + E3 + E9 + E2 + N7 + N9 + N5 + N1 + N6 + N4 + N2 + N3 + O8 + O3 + O1 + O6 + O9 + O7 + O10 + O4,"0,380071403","0,665987780","0,973523422","0,784926159","0,983534205"
5134,A2,1,TRUE,8,A2 ~ A4 + A1 + A5 + A7 + A6 + A10 + A9 + A8 + C3 + C1 + C7 + C10 + C9 + C6 + C4 + C5 + E6 + E1 + E9 + E2 + E3 + E8 + E7 + E10 + N7 + N9 + N3 + N1 + N2 + N5 + N6 + N10 + O1 + O9 + O8 + O6 + O7 + O5 + O4 + O10,"0,376515904","0,665308893","0,974881195","0,783907656","0,983873706"
5135,A2,1,TRUE,8,A2 ~ A4 + A7 + A4 + A10 + A6 + A4 + A5 + A1 + C2 + C5 + C4 + C9 + C8 + C3 + C7 + C10 + E1 + E2 + E3 + E9 + E8 + E6 + E7 + E4 + N3 + N1 + N5 + N9 + N6 + N4 + N10 + N7 + O7 + O2 + O9 + O10 + O6 + O1 + O4 + O8,"0,383977675","0,649015614","0,970128988","0,779494144","0,983024953"
5136,A2,1,FALSE,8,A2 ~ C4 + C6 + C5 + C8 + C7 + C2 + C1 + C9 + E4 + E2 + E9 + E3 + E8 + E7 + E10 + E5 + N2 + N1 + N7 + N9 + N6 + N10 + N3 + N8 + O6 + O10 + O9 + O4 + O1 + O3 + O5 + O8,"0,496933723","0,591310251","0,953835709","0,705482940","0,971481922"
5137,A2,1,FALSE,8,A2 ~ C7 + C6 + C3 + C1 + C4 + C9 + C5 + C8 + E4 + E5 + E8 + E9 + E6 + E3 + E1 + E10 + N2 + N3 + N1 + N5 + N10 + N7 + N8 + N4 + O6 + O4 + O2 + O5 + O10 + O3 + O9 + O1,"0,502032547","0,587915818","0,957230143","0,701748430","0,972839925"
5138,A2,1,FALSE,8,A2 ~ C6 + C5 + C2 + C1 + C8 + C10 + C9 + C4 + E10 + E9 + E8 + E4 + E3 + E2 + E7 + E5 + N4 + N8 + N7 + N1 + N2 + N6 + N5 + N3 + O9 + O8 + O4 + O5 + O3 + O7 + O6 + O2,"0,507628247","0,593346911","0,953156823","0,698862672","0,970293668"
5139,A2,1,FALSE,8,A2 ~ C8 + C3 + C10 + C5 + C6 + C9 + C1 + C7 + E3 + E8 + E1 + E5 + E10 + E2 + E6 + E9 + N10 + N6 + N9 + N5 + N7 + N1 + N8 + N4 + O3 + O10 + O6 + O8 + O4 + O2 + O7 + O5,"0,508542598","0,585879158","0,956551256","0,705652691","0,971651672"
5140,A2,1,FALSE,8,A2 ~ C8 + C10 + C7 + C6 + C4 + C2 + C3 + C5 + E2 + E4 + E5 + E6 + E1 + E10 + E3 + E8 + N6 + N8 + N9 + N7 + N3 + N10 + N4 + N2 + O10 + O3 + O7 + O4 + O2 + O5 + O6 + O8,"0,504149611","0,583842498","0,955872369","0,701408929","0,971991173"
5141,A2,1,TRUE,9,A2 ~ A9 + A5 + A3 + A8 + A7 + A10 + A4 + A1 + A3 + C10 + C7 + C8 + C2 + C4 + C6 + C1 + C3 + C9 + E7 + E2 + E4 + E10 + E1 + E6 + E9 + E5 + E3 + N4 + N1 + N7 + N2 + N3 + N8 + N5 + N10 + N6 + O9 + O7 + O10 + O3 + O8 + O6 + O2 + O4 + O5,"0,377611121","0,672097760","0,972165648","0,786453913","0,983534205"
5142,A2,1,TRUE,9,A2 ~ A1 + A3 + A9 + A8 + A10 + A5 + A4 + A7 + A5 + C3 + C10 + C4 + C7 + C2 + C9 + C6 + C1 + C8 + E9 + E1 + E10 + E4 + E8 + E2 + E3 + E5 + E7 + N6 + N5 + N1 + N10 + N7 + N9 + N8 + N4 + N2 + O8 + O2 + O1 + O7 + O5 + O3 + O6 + O9 + O4,"0,376972383","0,671418873","0,972844535","0,788490918","0,983703955"
5143,A2,1,TRUE,9,A2 ~ A1 + A3 + A4 + A1 + A5 + A9 + A8 + A9 + A7 + C3 + C4 + C5 + C9 + C6 + C8 + C1 + C10 + C2 + E5 + E8 + E4 + E1 + E2 + E3 + E7 + E6 + E9 + N10 + N1 + N8 + N5 + N7 + N6 + N3 + N4 + N9 + O7 + O10 + O3 + O2 + O6 + O1 + O9 + O8 + O4,"0,374116955","0,668024440","0,972844535","0,787132915","0,983703955"
5144,A2,1,TRUE,9,A2 ~ A1 + A8 + A6 + A10 + A7 + A4 + A3 + A5 + A9 + C1 + C8 + C2 + C10 + C9 + C3 + C4 + C6 + C5 + E5 + E1 + E4 + E8 + E9 + E10 + E3 + E6 + E2 + N6 + N2 + N8 + N10 + N5 + N1 + N9 + N3 + N4 + O9 + O7 + O3 + O4 + O5 + O8 + O6 + O2 + O10,"0,380572492","0,653088934","0,973523422","0,783907656","0,983534205"
5145,A2,1,TRUE,9,A2 ~ A1 + A8 + A4 + A6 + A4 + A3 + A7 + A9 + A10 + C5 + C7 + C2 + C10 + C8 + C6 + C4 + C1 + C3 + E2 + E8 + E6 + E3 + E10 + E9 + E5 + E1 + E7 + N9 + N4 + N5 + N3 + N1 + N2 + N6 + N7 + N8 + O9 + O4 + O3 + O7 + O8 + O10 + O2 + O1 + O5,"0,377390403","0,661914460","0,973523422","0,785774911","0,984043456"
5146,A2,1,FALSE,9,A2 ~ C6 + C7 + C4 + C5 + C9 + C8 + C1 + C2 + C10 + E10 + E1 + E5 + E2 + E7 + E9 + E4 + E8 + E6 + N6 + N2 + N10 + N1 + N8 + N4 + N9 + N5 + N3 + O2 + O3 + O6 + O8 + O10 + O4 + O5 + O1 + O7,"0,512851769","0,578411405","0,948404616","0,699371923","0,970633169"
5147,A2,1,FALSE,9,A2 ~ C3 + C8 + C7 + C6 + C2 + C4 + C10 + C5 + C9 + E3 + E5 + E9 + E8 + E4 + E10 + E7 + E1 + E2 + N4 + N2 + N10 + N8 + N3 + N6 + N7 + N1 + N5 + O4 + O8 + O5 + O2 + O7 + O10 + O9 + O3 + O1,"0,503193226","0,590631365","0,953156823","0,706331692","0,971312171"
5148,A2,1,FALSE,9,A2 ~ C9 + C4 + C6 + C8 + C5 + C1 + C3 + C2 + C10 + E8 + E10 + E3 + E1 + E7 + E9 + E5 + E6 + E2 + N10 + N4 + N8 + N5 + N2 + N3 + N6 + N9 + N7 + O5 + O1 + O7 + O3 + O6 + O10 + O2 + O9 + O4,"0,496741283","0,587915818","0,957230143","0,709047700","0,974197929"
5149,A2,1,FALSE,9,A2 ~ C8 + C3 + C9 + C2 + C7 + C1 + C5 + C4 + C10 + E9 + E4 + E7 + E6 + E8 + E10 + E1 + E5 + E3 + N6 + N5 + N4 + N8 + N1 + N9 + N10 + N3 + N7 + O6 + O10 + O3 + O5 + O4 + O7 + O9 + O2 + O8,"0,504107700","0,583163612","0,952477936","0,705143439","0,971142421"
5150,A2,1,FALSE,9,A2 ~ C9 + C1 + C3 + C6 + C2 + C4 + C8 + C5 + C10 + E6 + E3 + E8 + E4 + E5 + E7 + E10 + E9 + E1 + N10 + N6 + N3 + N8 + N4 + N1 + N2 + N5 + N9 + O9 + O4 + O7 + O1 + O5 + O6 + O2 + O10 + O3,"0,495228333","0,583842498","0,956551256","0,707519946","0,973688678"
5151,A3,1,TRUE,1,A3 ~ A6 + C10 + E9 + N8 + O8,"0,616101357","0,560760353","0,934147997","0,562043796","0,938550331"
5152,A3,1,TRUE,1,A3 ~ A1 + C9 + E3 + N2 + O10,"0,612404984","0,561439240","0,942973523","0,578170090","0,941775590"
5153,A3,1,TRUE,1,A3 ~ A2 + C7 + E7 + N5 + O6,"0,652821361","0,556008147","0,932111337","0,563401799","0,935494823"
5154,A3,1,TRUE,1,A3 ~ A10 + C6 + E10 + N4 + O10,"0,617157617","0,560081466","0,938900204","0,573926328","0,939229333"
5155,A3,1,TRUE,1,A3 ~ A5 + C3 + E4 + N8 + O2,"0,597586786","0,549898167","0,946367957","0,569682567","0,945170599"
5156,A3,2,TRUE,1,A3 ~ A4 + A1 + C6 + E1 + N7 + O7,"0,568441295","0,597420231","0,942294637","0,618910202","0,942794093"
5157,A3,2,TRUE,1,A3 ~ A2 + A4 + C9 + E4 + N7 + O7,"0,593071630","0,575695859","0,942973523","0,583941606","0,943133594"
5158,A3,2,TRUE,1,A3 ~ A5 + A6 + C10 + E9 + N2 + O1,"0,619509047","0,547861507","0,934826884","0,574435580","0,941436089"
5159,A3,2,TRUE,1,A3 ~ A1 + A10 + C2 + E9 + N4 + O10,"0,568489335","0,587236931","0,938900204","0,624851468","0,938720081"
5160,A3,2,TRUE,1,A3 ~ A4 + A10 + C1 + E5 + N5 + O10,"0,619539878","0,544467074","0,932111337","0,577321338","0,935494823"
5161,A3,3,TRUE,1,A3 ~ A10 + A2 + A6 + C10 + E5 + N1 + O9,"0,624592129","0,547182621","0,935505771","0,584450857","0,937871329"
5162,A3,3,TRUE,1,A3 ~ A7 + A1 + A9 + C10 + E4 + N6 + O5,"0,577313850","0,583842498","0,939579090","0,608555424","0,944831098"
5163,A3,3,TRUE,1,A3 ~ A1 + A2 + A10 + C2 + E2 + N7 + O6,"0,566164860","0,594704684","0,942294637","0,622814463","0,943642845"
5164,A3,3,TRUE,1,A3 ~ A10 + A4 + A5 + C5 + E4 + N8 + O1,"0,568185527","0,580448065","0,945689070","0,605839416","0,947377355"
